> Shore Bin # 37, Level 1
16.0817883574	80
15.9348439765	79.9542229343
16.1348897536	79.859922179
15.7097734035	79.8738078889
15.6147096971	79.7941557946
16.5265888457	78.9053177691
15.8332188907	79.1636530098
15.6549935149	79.0966659037
15.298237583	79.6032654307
14.7264820325	79.7888151369
13.8249790188	79.5300221256
14.043183032	79.2637521935
13.5667963684	79.478751812
13.2016479744	79.4608987564
13.4767681392	79.5719844358
12.5767910277	79.5237659266
12.3482108797	79.5799191272
13.0333409628	79.6920729381
13.7332722972	79.6862745098
13.8065156023	79.8770122835
12.6233310445	79.7611963073
12.2099641413	79.8379491875
12.2998397803	79.6504158083
11.6234073396	79.8261997406
11.4798199435	79.7520408942
11.1981383993	79.7775234607
11.49828336	79.629968719
11.0266269932	79.6437018387
10.8381780728	79.5991454948
11.204852369	79.549095903
10.6646829938	79.5466544594
11.1863889525	79.1120775158
11.6716258488	79.1558709087
11.5466544594	79.326161593
11.8297093156	79.2137026017
12.1780727855	79.2991531243
12.2114900435	79.1908140688
11.6647592889	79.0641641871
12.080109865	78.963759823
12.4466315709	78.9970244907
12.5648889906	78.9091325246
11.353322652	78.9719996948
11.9815365835	78.8325322347
11.4717326619	78.7299916075
12.4066529335	78.5462729839
13.3183794919	78.5683985657
12.3715571832	78.4925612268
12.9181353475	78.3649958038
12.9999237049	78.2046234836
13.8199435416	78.2070649271
14.0131227588	78.3004501411
14.1132219425	78.2520790417
14.2165255207	78.4187075608
14.7983520256	78.3791866941
14.2581826505	78.4875257496
14.6247043565	78.5458152132
14.374914168	78.7008468757
14.7499809262	78.7553215839
15.0031280995	78.5946440833
15.3464560922	78.8503852903
15.4981307698	78.6674296178
15.1314564736	78.599984741
15.4233615625	78.4579232471
16.2581826505	78.5465781643
16.5699244678	78.7162584878
16.9216449226	78.6491187915
16.2882429236	78.4533455406
16.829938201	78.381170367
17.3983367666	78.4293888762
16.8465705348	78.3312733654
15.7566186007	78.3370717937
15.7682154574	78.22995346
15.3398947127	78.2378881514
14.9933623255	78.0987258717
14.2165255207	78.1095597772
14.2932784009	77.9604791333
13.9766536965	78.1054398413
13.5983825437	78.0566109712
13.949797818	77.7161821927
15.549858854	77.8837262531
15.9099717708	77.8237582971
16.9915312428	77.9291981384
16.7516594186	77.8783855955
17.1299305715	77.7729457542
16.3431754025	77.8086518654
14.7383840696	77.6533150225
15.9464408331	77.5536736095
16.0999465934	77.4595254444
15.0099946593	77.5654230564
14.7100022889	77.4770733196
14.4866102083	77.5712214847
13.9148546578	77.5242236973
14.4515144579	77.1674677653
15.0733196002	77.1262684062
15.4381628138	76.9999237049
16.0399786374	77.0637064164
16.378423743	76.9999237049
15.5016403449	76.8725108721
16.3183031968	76.7058823529
16.2865644312	76.5604638743
16.9898527504	76.5961699855
17.1648737316	76.7158007172
16.8915846494	76.7924010071
17.2848096437	76.9375143053
17.6015869383	77.451590753
18.2915999084	77.5274280919
18.3717097734	78.0299076829
19.0315098802	78.0958266575
19.0281528954	78.4225223163
19.7947661555	78.4199282826
19.5434500649	78.6071564813
20	78.619516289
> Shore Bin # 37, Level 1
20	78.9863431754
19.919890135	78.9945830472
19.8066681926	79.147020676
18.9048599985	79.1607537957
18.5882352941	79.2491035325
18.8749523156	79.438315404
18.2830548562	79.6212710765
17.6716258488	79.3607995727
17.57488365	79.5466544594
18.0183108263	79.7349507897
17.396505684	79.9262989242
17.0165560388	79.9528496223
16.7432669566	79.8803692683
16.4257267109	80
> Shore Bin # 37, Level 1
10.9950408179	78.5267414359
12.1799038682	78.2070649271
11.9249256123	78.4499885557
11.251544976	78.548409247
11.0315098802	78.8357366293
10.5098039216	78.9037918669
10.9947356374	78.527504387
10.9950408179	78.5267414359
> Shore Bin # 37, Level 1
19.0000762951	74.3678950179
19.2561226825	74.4333562219
19.110093843	74.5145342184
18.7486076143	74.4724193179
18.9999237049	74.3678950179
19.0000762951	74.3678950179
> Shore Bin # 37, Level 1
20	70.1235980774
19.9975585565	70.1229877165
19.5849546044	70.2836652171
19.7236591135	70.0599679561
19.9800106813	70.0537117571
20	70.0601205463
> Shore Bin # 37, Level 1
18.9849698634	70.1554894331
19.1987487602	70.1158159762
19.2024109255	70.2595559625
19.0000762951	70.1579308766
18.9849698634	70.1554894331
> Shore Bin # 37, Level 1
18.7301441978	70
18.9124895094	70.1136797131
18.8050659953	70.0546272984
18.7061875334	70.1174944686
18.725413901	70
> Shore Bin # 37, Level 1
11.0000762951	79.7029068437
10.7348744945	79.7174029145
10.7800411994	79.6462958724
11.0014496071	79.702449073
11.0000762951	79.7029068437
> Shore Bin # 37, Level 1
18.1083390555	79.9417105364
18.3199816892	79.9787899596
18.1116960403	79.9424734874
18.1083390555	79.9417105364
> Shore Bin # 37, Level 1
16.4950026703	76.5015640497
16.6063935302	76.4629587243
16.4948500801	76.5082780194
16.4950026703	76.5015640497
> Shore Bin # 37, Level 1
11.0000762951	79.742885481
10.6649881743	79.7549401083
11.0014496071	79.7424277104
11.0000762951	79.742885481
> Shore Bin # 37, Level 1
14.5781643397	77.7433432517
14.7931639582	77.6836804761
14.5783169299	77.7450217441
14.5781643397	77.7433432517
> Shore Bin # 37, Level 1
18.7936217288	70.131685359
18.8249027237	70.0794995041
18.7998779278	70.133821622
18.7936217288	70.131685359
> Shore Bin # 37, Level 1
18.5871671626	80
18.0950637064	79.901731899
18.7466239414	79.7111467155
20	79.7497520409
> Shore Bin # 37, Level 1
19.3311970703	70.1242084382
19.5786984054	70.1040665293
19.3311970703	70.1290913252
19.3311970703	70.1242084382
> Shore Bin # 37, Level 1
19.6639963378	70
19.4549477379	70.0520332647
19.3781948577	70
> Shore Bin # 37, Level 1
19.7587548638	70
19.7587548638	70.0001525902
19.7587548638	70
> Shore Bin # 37, Level 1
18.8728160525	80
18.8197146563	79.9578850996
18.6694132906	80
> Shore Bin # 37, Level 1
20	79.3687342641
19.6148622873	79.3908598459
20	79.3327229725
> Shore Bin # 37, Level 1
20	79.2620737011
19.996490425	79.2620737011
20	79.2567330434
> Shore Bin # 37, Level 1
19.3415732052	70
19.1824216068	70.0895704585
18.9301899748	70
> Shore Bin # 37, Level 1
20	79.5909056229
19.6833752956	79.6087586786
20	79.4903486687
> Shore Bin # 38, Level 1
30	70.685740444
29.7099259937	70.6161593042
29.7349507897	70.7370107576
29.259937438	70.6553749905
29.4085603113	70.7849240864
28.9724574655	70.8845654994
28.5288776989	70.7299916075
28.5162127108	70.4499885557
28.4225223163	70.4928664073
28.2246128023	70.4110780499
28.2450598917	70.5120927749
28.0300602731	70.4220645457
28.1550316625	70.5128557259
27.8547341115	70.4269474327
28.3163195239	70.6924544137
27.6621652552	70.6161593042
28.1487754635	70.7383840696
27.7259479667	70.7989623865
28.2500953689	70.7895017929
28.5537499046	70.970016022
28.1925688563	70.9587243458
28.2413977264	71.089188983
27.8223849851	71.027847715
27.6574349584	71.1311512932
27.5321583886	70.955367361
27.2649729152	71.0420386053
27.3383688106	70.9448386358
27.0884260319	70.9340047303
27.3997100786	70.9227130541
27.6833752956	70.8015564202
27.2771801328	70.8328374151
27.3160906386	70.736552987
27.0984969863	70.7550164034
27.2709239338	70.5857938506
26.956130312	70.587472343
27.0910200656	70.4632639048
26.7525749599	70.48783093
26.4861524376	70.3582818341
26.6437781338	70.6474402991
26.3163195239	70.6491187915
26.6837567712	70.744945449
26.659952697	70.9678797589
25.4511329824	70.3674372473
25.5786984054	70.315709163
25.1525139239	70.0654612039
25.0875104906	70.1620508125
25.0150301366	70.0537117571
24.9112687877	70.0874341955
25.2961013199	70.4650949874
25.0736247807	70.4882887007
25.2375066758	70.5287251087
25.0562294957	70.5015640497
25.9136339361	70.8741893645
25.617456321	70.9071488518
25.4499122606	70.844586862
25.5536736095	70.9158464942
25.3299763485	70.9794766155
25.2498664836	70.7971313039
25.1325246052	70.9279011215
24.8986037995	70.8749523156
25.029983978	70.9712367437
24.8198672465	70.9137102312
24.6399633783	70.9921416037
24.6413366903	70.7949950408
24.36240177	70.8770885786
24.2561989776	70.7757686732
24.5424582284	70.7495231556
24.7063401236	70.6266880293
24.3125047684	70.6878767071
24.0961318379	70.5400167849
24.3311207752	70.4483100633
23.8548867018	70.4937819486
23.4361791409	70.3274586099
23.5936522469	70.2932784009
23.2437628748	70.2491798276
23.5011825742	70.2398718242
23.1761654078	70.2157625696
23.3810940719	70.1225299458
23.1287098497	70.0857557031
23.4071869993	70
> Shore Bin # 38, Level 1
21.9949645228	70.5870145724
22.3111314565	70.6025787747
22.1423666743	70.4695201038
22.2973983368	70.5378805219
22.3149462119	70.4853894865
22.6500343328	70.555428397
22.6924544137	70.5029373617
22.9324788281	70.5287251087
23.5036240177	70.7966735332
23.3124284733	70.8686961166
23.3000686656	70.7670710307
23.1824216068	70.8270389868
23.0185397116	70.7924010071
23.181200885	70.7350270848
22.9948882277	70.6671244373
22.7875181201	70.7687495232
22.7124437324	70.6103608759
22.3724727245	70.7188525216
22.4037537194	70.6283665217
21.9775692378	70.6688029297
21.9923704891	70.5879301137
21.9949645228	70.5870145724
> Shore Bin # 38, Level 1
23.1190966659	70
22.9848172732	70.1396200504
22.8325322347	70.1103227283
22.9536888685	70.2000457771
22.3549248493	70.2595559625
22.3012130922	70.1550316625
22.5487144274	70.1133745327
22.2149996185	70.1295490959
22.2987716487	70.2792401007
22.0799572747	70.2328526741
21.9473563745	70.3286793317
21.8449683375	70.1403830014
21.5625238422	70.3228809033
21.4900434882	70.1953154803
21.417410544	70.2737468528
21.1837949187	70.2015716793
21.714961471	70.0553902495
22.0686655985	70.1257343404
21.7737087053	70.0375371939
22.0811779965	70.0308232242
22.0679026474	70
> Shore Bin # 38, Level 1
20	79.4903486687
20.0999465934	79.452964065
20.970016022	79.3446250095
22.8398565652	79.3704127565
22.8197146563	79.2336919203
23.6566720073	79.181200885
24.186770428	79.2045471885
24.7133592737	79.372091249
25.1366445411	79.3278400855
25.7599755856	79.4329747463
25.7314412146	79.6208133059
26.9967193103	79.8603799496
27.0049591821	79.9432364385
26.9999237049	79.9446097505
26.9509422446	80
> Shore Bin # 38, Level 1
24	77.62371252
24.3448538949	77.8290989548
23.621576257	77.8632791638
22.8566414893	78.2537575341
20.834821088	78.1133745327
21.5651178759	77.9133287556
20.8798352026	77.4387731746
22.4832532235	77.6145571069
22.7914854658	77.4633401999
22.6765850309	77.2370489052
23.7965972381	77.5587090867
24.1315327687	77.5692378119
24.0064087892	77.62371252
24	77.62371252
> Shore Bin # 38, Level 1
22.9950408179	70.3387502861
23.1200122072	70.406958114
23.1850156405	70.2720683604
23.6311894408	70.4333562219
23.5649652857	70.6211947814
23.3537804227	70.6192111086
23.5236133364	70.5342183566
23.2449835966	70.5479514763
23.2498664836	70.4654001678
23.1400015259	70.5496299687
22.8737315938	70.450904097
22.9900053407	70.3387502861
22.9950408179	70.3387502861
> Shore Bin # 38, Level 1
20.9967193103	78.2046234836
22.1251239796	78.2758831159
22.1248187991	78.4766918441
21.6931410697	78.6129549096
21.4566262303	78.5687037461
21.1898985275	78.6337071794
21.0266269932	78.5503929198
20.1583886473	78.4800488289
20.5949492638	78.4324406806
20.5383382925	78.3199816892
20.9916838331	78.2058442054
20.9967193103	78.2046234836
> Shore Bin # 38, Level 1
25.9949645228	70.9704737926
26.2287327382	71.0499732967
25.8974593729	71.0061799039
25.9899290455	71.1387808042
25.7900358587	71.1053635462
25.6723887999	71.1837949187
25.5288014038	71.1508354314
25.7299153124	71.0663004501
25.2712291142	71.0974288548
25.5523002976	70.9320210575
25.9925230793	70.9704737926
25.9949645228	70.9704737926
> Shore Bin # 38, Level 1
27.9865720607	78.8387884337
28.0865186542	78.7945372702
28.7733272297	78.9095902953
29.3466086824	78.8436713207
29.6916151675	78.9074540322
28.4199282826	78.9712367437
27.9432364385	78.8387884337
27.9865720607	78.8387884337
> Shore Bin # 38, Level 1
23.987487602	70.9854276341
23.9974059663	70.9161516747
24.2337682155	70.949111162
24.0248722057	71.0345616846
23.8411535821	70.9967193103
23.9850461585	70.9861905852
23.987487602	70.9854276341
> Shore Bin # 38, Level 1
20	78.619516289
20.5232318608	78.6337071794
20.7797360189	78.7095445182
21.3765163653	78.666208896
21.5313954376	78.7473868925
21.5133897917	78.8313115129
20	78.9863431754
> Shore Bin # 38, Level 1
20	79.7497520409
21.7116044862	79.8025482567
21.5199511711	79.6845960174
20.4615854124	79.6649118791
21.1166552224	79.5278858625
20	79.5909056229
> Shore Bin # 38, Level 1
23.9923704891	70.6903181506
23.6687266346	70.744945449
23.774929427	70.5078202487
24.1361104753	70.5958648051
24	70.6903181506
23.9923704891	70.6903181506
> Shore Bin # 38, Level 1
22.9987029831	70.2665751125
22.7724116884	70.3912413214
22.3337148089	70.3341725795
22.5749599451	70.2587930114
22.9999237049	70.2662699321
22.9987029831	70.2665751125
> Shore Bin # 38, Level 1
20.0616464485	79.0391393912
20.3566033417	79.0003814755
20.8183413443	79.0574502174
20.0766002899	79.1195544366
20.0616464485	79.0399023423
20.0616464485	79.0391393912
> Shore Bin # 38, Level 1
26.9965667201	78.6912336919
26.4831006332	78.8128480964
26.6999313344	78.6295872435
26.9933623255	78.6904707408
26.9965667201	78.6912336919
> Shore Bin # 38, Level 1
24.9982452125	76.5316243229
24.9166094453	76.4437323568
25.489890898	76.7170214389
25.0000762951	76.5320820935
24.9982452125	76.5316243229
> Shore Bin # 38, Level 1
24.6036469062	71.0624856947
24.7675288014	71.022964828
24.8535896849	71.1000228885
24.6037994965	71.063401236
24.6036469062	71.0624856947
> Shore Bin # 38, Level 1
20	79.3327229725
20.136568246	79.3121232929
20.0032043946	79.3678187228
20.0001525902	79.3687342641
20	79.3687342641
> Shore Bin # 38, Level 1
20.8061341268	70.0541695277
20.7588311589	70.2316319524
20.4086366064	70.178377966
20.363775082	70.0859082933
20.8061341268	70.0541695277
> Shore Bin # 38, Level 1
24.1962310216	70.8534370947
24.3186083772	70.88502327
24.1962310216	70.8616769665
24.1962310216	70.8534370947
> Shore Bin # 38, Level 1
21.4674601358	70
21.4273289082	70.0161745632
21.2350652323	70.0120546273
21.2451361868	70
